gauge_id,start_date_used,end_date_used,n_years,missing_fraction,zero_flow_fraction,tau_acf_days,n_beta_rows,median_beta_all,station_name,drainage_division,river_region,notes,lat_outlet,long_outlet,lat_centroid,long_centroid,map_zone,catchment_area,state_outlet,state_alt,daystart,daystart_P,daystart_Q,nested_status,next_station_ds,num_nested_within,start_date,end_date,prop_missing_data,q_uncert_unique_curves,q_uncert_rmse_all,q_uncert_rmse_lower,q_uncert_rmse_upper,q_uncert_days_above,q_uncert_Q_above,p_mean,pet_mean,aridity,p_seasonality,frac_snow,high_prec_freq,high_prec_dur,high_prec_timing,low_prec_freq,low_prec_dur,low_prec_timing,sig_mag_BaseMag,sig_mag_BFI,sig_mag_Q_7_day_max,sig_mag_Q_7_day_min,sig_mag_Q_CoV,sig_mag_Q_mean,sig_mag_Q_skew,sig_mag_Q_var,sig_mag_Q5,sig_mag_Q95,sig_mag_VarIdx,sig_freq_high_Q_freq,sig_freq_low_Q_freq,sig_freq_zero_Q_freq,sig_dur_RespTime,sig_dur_high_Q_dur,sig_dur_low_Q_dur,sig_dur_zero_Q_dur,sig_timing_HFD_mean,sig_timing_HFI_mean,sig_roc_AC1,sig_roc_AC1_low,sig_roc_BaseRecesK,sig_roc_FDC_slope,sig_roc_FlashIdx,sig_roc_RecesK_early,sig_roc_RecesVarSeasonality,sig_roc_RLD,sig_other_EventRR,sig_other_PeakDistribution,sig_other_PeakDistribution_low,sig_other_QP_elasticity,sig_other_RR_seasonality,sig_other_SnowDayRatio,sig_other_SnowStorage,sig_other_Spearmans_rho,sig_other_StorageFromBase,sig_other_TotalRR,sig_other_ratio_Event_TotalRR,geol_prim,geol_prim_prop,geol_sec,geol_sec_prop,unconsoldted,igneous,silicsed,carbnatesed,othersed,metamorph,sedvolc,oldrock,claya,clayb,sanda,solum_thickness,ksat,solpawhc,elev_min,elev_max,elev_mean,elev_range,mean_slope_pct,upsdist,strdensity,strahler,elongratio,relief,reliefratio,mrvbf_prop_0,mrvbf_prop_1,mrvbf_prop_2,mrvbf_prop_3,mrvbf_prop_4,mrvbf_prop_5,mrvbf_prop_6,mrvbf_prop_7,mrvbf_prop_8,mrvbf_prop_9,confinement,lc01_extracti,lc03_waterbo,lc04_saltlak,lc05_irrcrop,lc06_irrpast,lc07_irrsuga,lc08_rfcropp,lc09_rfpastu,lc10_rfsugar,lc11_wetlands,lc14_tussclo,lc15_alpineg,lc16_openhum,lc18_opentus,lc19_shrbsca,lc24_shrbden,lc25_shrbope,lc31_forclos,lc32_foropen,lc33_woodope,lc34_woodspa,lc35_urbanar,prop_forested,nvis_grasses_n,nvis_grasses_e,nvis_forests_n,nvis_forests_e,nvis_shrubs_n,nvis_shrubs_e,nvis_woodlands_n,nvis_woodlands_e,nvis_bare_n,nvis_bare_e,nvis_nodata_n,nvis_nodata_e,distupdamw,impound_fac,flow_div_fac,leveebank_fac,infrastruc_fac,settlement_fac,extract_ind_fac,landuse_fac,catchment_di,flow_regime_di,river_di,pop_mean,pop_max,pop_gt_1,pop_gt_10,erosivity,anngro_mega,anngro_meso,anngro_micro,gromega_seas,gromeso_seas,gromicro_seas,npp_ann,npp_1,npp_2,npp_3,npp_4,npp_5,npp_6,npp_7,npp_8,npp_9,npp_10,npp_11,npp_12
925001A,1958-04-20,2022-02-28,63.8631074606434,0.05388836491468747,0.0,20.11024644261283,125,4.171001004447744,Wenlock river at Moreton (925001A),Carpentaria Coast,WENLOCK RIVER,No notes,-12.454444,142.637778,-12.87006261,142.8719733,54,3302.1,QLD,,1400,2300,2300,Not nested,,0,19580420,20220228,0.053888365,44.0,7.228189462,37.77617514,5.226393274,0.351539055,6.639649275,3.812209,5.086637,1.334302,1.151083,0.0,21.690455,1.49597,djf,245.588444,7.41009,jja,2.368716329,0.493024207,180.1130074,0.01883892,2.318132367,1.158456094,4.038555468,7.211666234,0.01925756,6.54623712,0.748905269,0.235352757,0.638270878,0.0,2,33.29487179,89.71974522,0.0,289.3018868,122.0377358,0.960926576,0.667256801,0.037763782,-5.199220311,0.199004202,0.157856575,3.414629291,0.424543647,0.216767115,-9.743374977,-2.271411869,2.016404954,0.593117631,0.0,120.9066699,-0.927514648,465.0621026,0.296464672,0.731173512,SILICSED,0.6231225,UNCONSOLDTED,0.25088,0.25088,0.1042609,0.6231225,0.0,0.00055357,0.02118282,0.0,0.02118282,19.0303,38.78788,64.84849,1.189999851,189.321,171.0516,47,644.2006,131.2482,597.2006,4.3,177.9369,0.856087,6,0.364547,0.167236,0.003462,0.3508,0.0302,0.1155,0.2046,0.0845,0.0807,0.0665,0.0672,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00823,0.09114,0.0,0.0,0.0,2e-05,0.0,0.0,0.40799,0.47542,0.0,0.01717,0.0,0.90058,0.40325,0.40325,6.626359,6.61895,2.692694,2.68984,90.27763,90.06564,0.0,0.0,0.0,0.0,177.9369,0.0,0.0,0,0.129032,0.068571,0.0,0.121518,0.046956,0.0,0.023478,0.005356,0.006415,0.0,0.0,11873.18,0.475514,0.333164,0.0,79.30749,81.37919,1.19327,2.855461,0.382709,0.347745,0.41487,0.395243,0.260696,0.134777,0.074736,0.065129,0.024426,0.113323,0.266235,0.365714
926002A,1970-11-19,2022-02-28,51.279945242984255,0.018900160170848907,0.0,26.63590085140257,125,1.5355018582131752,Dulhunty River at Dougs Pad (926002A),Carpentaria Coast,DUCIE RIVER,No notes,-11.831667,142.42,-11.81687566,142.5663492,54,330.2,QLD,,1400,2300,2300,Not nested,,0,19701119,20220228,0.01890016,10.0,8.462432442,9.294349704,6.4556792,18.53710625,62.39343283,4.063223,5.091511,1.253072,1.260146,0.0,22.787113,1.506239,djf,254.316762,6.686835,jja,3.252798905,0.717691701,212.9995494,0.46837068,1.533659411,1.877421757,5.616027427,8.290515599,0.19127317,6.94261417,0.430351374,0.05109926,0.225076186,0.0,1,4.287671233,20.68,0.0,233.2272727,241.2954545,0.887833432,0.924268674,0.024668492,-3.373449469,0.174505247,0.065756402,2.277051941,0.554304257,0.277093008,-4.969573957,-1.389582444,1.363810949,0.249419366,0.0,40.28285143,-0.86709994,658.934131,0.423898983,0.653676983,SILICSED,1.0,UNCONSOLDTED,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,39.0,65.0,1.051730543,152.5892,196.1076,40,148.9704,80.15915,108.9704,2.93,36.86393,0.813913,4,0.562866,0.437635,0.003319,0.4035,0.0169,0.17,0.3654,0.0304,0.0082,0.0054,0.0002,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00085,0.01148,0.0,0.00026,9e-05,0.00034,0.00015,2e-05,0.54091,0.43887,5e-05,0.00695,0.0,0.98678,0.726843,0.726843,3.898097,3.898097,5.871449,5.871449,89.50368,86.79087,0.0,0.0,0.0,0.0,36.86393,0.0,0.0,0,0.0,0.011268,0.0,0.008451,0.019149,0.0,0.009575,0.004373,0.004373,0.0,0.0,11434.78,0.508428,0.339289,0.0,74.22913,77.04105,0.0,2.878816,0.360532,0.317578,0.37239,0.370947,0.287005,0.147911,0.122194,0.091842,0.046477,0.094831,0.275162,0.385116
G9030001,1969-12-24,2022-02-28,52.18343600273785,0.11080797481636936,0.5680316261505782,11.0096949692164,125,3.2557808913276767,Elsey Creek at Warloch Ponds (G9030001),Carpentaria Coast,ROPER RIVER,No notes,-15.0854,133.1229,-15.79919084,133.1738562,53,6785.4,NT,,1430,2330,1400,Level 1,G9030250,1,19691224,20220228,0.110807975,4.0,9.36723324,28.55035931,8.732016047,0.026232949,4.381665716,1.92469,5.279903,2.743249,1.314514,0.0,22.652278,1.689008,djf,291.899767,11.132328,jja,0.097900497,0.316043484,57.36619617,0.0,5.696074052,0.060593009,13.76248815,0.119123184,0.0,0.30030118,1.450398349,0.438930847,0.833608685,0.561069153,2,69.52336449,90.56410256,96.05050505,254.8333333,79.8,0.949419213,0.857474647,0.218819793,,0.235071673,0.187654042,5.214765231,0.408536585,0.011800089,-8.957985428,-6.998769965,2.932367961,0.487399985,0.0,34.69602998,-0.931493962,311.9984119,0.027438961,0.430048666,UNCONSOLDTED,0.8779835,SILICSED,0.1165624,0.8779835,0.0,0.1165624,0.00545299,0.0,0.0,0.0,0.0,22.02121,40.77161,54.29201,1.284754958,261.7107,135.3019,136,278.4597,194.631,142.4597,0.71,229.9598,0.153104,5,0.407324,0.431514,0.000641,0.0961,0.0031,0.03,0.0564,0.065,0.0739,0.0707,0.0818,0.445,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.07342,0.0,2e-05,0.05749,0.00474,0.0002,0.0,0.0,0.09092,0.01392,0.75908,0.0,0.86392,0.004592,0.0,0.0,0.0,0.0,0.0,99.99541,99.99541,0.0,0.0,0.0,0.0,229.9598,0.0,0.0,0,0.030204,0.003476,0.0,0.049265,0.109226,0.0,0.054613,0.005379,0.008806,0.0,0.0,6035.947,0.288362,0.07879,0.0,114.9435,128.4907,396.7642,0.999588,0.17253,0.182872,0.24317,0.098398,0.011018,0.004951,0.01399,0.00075,0.01314,0.036166,0.085431,0.13002
G9030124,1977-01-17,2014-02-03,37.04859685147159,0.03207212533254508,0.15658879218201252,3.6481713839656087,125,1.3170543253884868,Daly Waters Creek at Daly Waters (G9030124),Carpentaria Coast,ROPER RIVER,No notes,-16.259722,133.373611,-16.45343698,133.3383667,53,196.5,NT,,1430,2330,1400,Level 2,G9030001,0,19770117,20140203,0.032072125,,,,,,,1.679512,5.192039,3.091397,1.335205,0.0,22.193839,1.620079,djf,305.841705,11.793414,jja,0.030195555,0.019945381,117.7512366,0.0,8.831055079,0.125709418,15.91387592,1.232425905,0.0,0.17655115,1.067829033,0.134524355,0.918231791,0.156588792,1,24.1369863,116.7669903,146.5,295.6896552,43.89655172,0.639124222,0.998775939,0.10831675,0.0,0.84951965,0.725269565,1.756560297,0.544554455,0.032342567,-7.701347707,,2.727888885,1.000939317,0.0,32.59987509,-0.980625157,223.2916773,0.065426322,0.494335696,UNCONSOLDTED,0.8589471,SILICSED,0.1410531,0.8589471,0.0,0.1410531,0.0,0.0,0.0,0.0,0.0,14.07527,18.81828,70.99677,0.982086927,300.0,100.34,211,278.4597,246.8422,67.4597,0.93,44.84193,0.201831,3,0.445643,0.561454,0.001608,0.1587,0.0061,0.0491,0.0937,0.1143,0.1261,0.3245,0.1083,0.0192,0.0,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00308,0.0,7e-05,0.19048,0.03495,0.00525,0.0,0.0,0.00085,0.18015,0.58517,0.0,0.76617,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,0.0,44.84193,0.0,0.0,0,0.06555,0.007576,0.0,0.256278,0.157684,0.0,0.078842,0.003868,0.003868,0.0,0.0,5874.336,0.264038,0.068057,1e-06,115.3207,121.6744,458.3727,0.902478,0.144905,0.150271,0.206632,0.091336,0.014833,0.006228,0.015066,0.002769,0.013386,0.0446,0.084891,0.122242
G9030250,1966-08-13,2014-12-31,48.38603696098563,0.14428789679171616,0.006678569066984064,17.870409120745137,125,3.8063950796041395,Ropa River at Red Rock  (G9030250),Carpentaria Coast,ROPER RIVER,No notes,-14.6953,134.4197,-15.22280101,133.2947634,53,43473.7,NT,,1430,2330,1400,Not nested,,1,19660813,20141231,0.144287897,,,,,,,2.097711,5.304816,2.528859,1.296029,0.0,22.463509,1.832111,djf,275.944294,10.775009,jja,0.294882487,0.297942898,54.00018862,0.0,3.29767858,0.204643684,5.213826118,0.4554213,0.00084194,1.28897471,0.797686344,0.209349997,0.742842029,0.006281822,5,24.734375,76.94520548,23.75,281.6111111,70.77777778,0.978119082,0.958830009,0.091482429,-4.881545685,0.155467603,0.112462676,2.769560226,0.332352154,0.039894047,-11.05565171,-3.2810676,2.169480064,0.437337334,0.0,37.2953514,-0.899579131,341.8321232,0.086876303,0.45920517,UNCONSOLDTED,0.5609151,SILICSED,0.3726867,0.5609151,0.05530982,0.3726867,0.00799537,0.0,0.0,0.00289206,0.2806893,47.28846,53.34615,37.57692,1.045637017,244.6697,129.5477,12,439.409,166.8943,427.409,1.98,475.3311,0.575592,6,0.424729,0.362014,0.000899,0.2074,0.0149,0.0711,0.121,0.0817,0.0807,0.0861,0.1156,0.186,0.0355,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00028,0.11948,0.0,0.00065,0.10635,0.00933,0.00038,0.0,0.00034,0.11972,0.01808,0.62532,0.0,0.76346,0.019032,0.0,0.011597,0.011597,0.0,0.0,99.96941,99.85756,0.0,0.0,0.0,0.0,475.3311,0.0,0.0,0,0.072727,0.0,0.0,0.078079,0.080354,0.0,0.040177,0.046554,443.7811,0.007949,0.000471,6803.932,0.34231,0.100585,0.0,108.8228,125.7919,122.7328,1.065671,0.17823,0.191481,0.250604,0.119806,0.023244,0.00464,0.022736,0.000608,0.012358,0.029585,0.088718,0.136062
G9070142,1965-11-04,2022-02-28,56.32032854209446,0.09581449613533616,0.3060752688172043,8.308717489692382,125,1.9170032548313605,McArthur River Upstream of Bailey's Grave (G9070142),Carpentaria Coast,McARTHUR RIVER,No notes,-16.778056,135.760556,-16.98123952,135.4393201,53,4015.5,NT,,1430,2330,1400,Not nested,,0,19651104,20220228,0.095814496,3.0,40.49073768,340.708744,32.93036376,0.029167274,2.697361804,1.501363,5.143392,3.425815,1.35715,0.0,20.665709,1.6398,djf,307.522648,12.377352,jja,0.169341495,0.140226661,119.1221576,0.0,5.610100069,0.242715474,9.896274035,1.854112781,0.0,0.75387792,0.809683446,0.232688172,0.797419355,0.306075269,1,12.50867052,39.44680851,38.20805369,285.9705882,66.55882353,0.791466572,0.503564821,0.220439624,-13.83579154,0.62379752,0.31374087,4.475546707,0.511067526,0.07764036,-10.76784425,-3.971936803,2.472920086,0.542781459,0.0,27.26127188,-0.765437839,305.2650695,0.134663161,0.576552337,UNCONSOLDTED,0.445144,CARBNATESED,0.2990087,0.445144,0.00114547,0.2547,0.2990087,0.0,0.0,0.0,0.3034088,9.0,7.0,83.0,0.91175874,186.8412,122.1381,80,353.9986,218.9844,273.9986,2.53,134.9938,0.531701,6,0.575375,0.512583,0.002052,0.2832,0.0228,0.0941,0.1802,0.1067,0.1198,0.1283,0.0649,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00041,0.08072,0.0,0.01059,0.28073,0.06808,0.00587,0.0001,5e-05,0.0082,0.13945,0.40576,0.0,0.55346,0.013195,0.0,0.050395,0.050395,0.0,0.0,99.93639,99.93639,0.0,0.0,0.0,0.0,134.9938,0.0,0.0,0,0.0,0.0,0.0,0.2,0.150575,0.002097,0.076336,0.00757,0.010476,0.0,0.0,4254.314,0.218184,0.055094,3.6e-05,117.2459,98.38898,293.3528,0.728809,0.12371,0.129797,0.167537,0.036906,0.029888,0.007228,0.02794,0.000407,0.010855,0.029464,0.062655,0.098571
003303A,1969-05-03,2022-02-28,52.82683093771389,0.004975382223373931,0.32611073493411113,3.482820606669387,125,2.900968253898027,Barcoo River at Blackall (003303A),Lake Eyre Basin,COOPER CREEK-BULLOO RIVER,No notes,-24.43,145.46,-24.65971681,146.1945032,55,5713.9,QLD,,1400,2300,2300,Level 1,A0030501,0,19690503,20220228,0.004975382,44.0,26.52976721,33.20609187,18.90286667,0.041461519,14.40011721,1.41714,4.56955,3.224488,0.64465,0.0,20.557841,1.604912,djf,301.437095,11.174275,jja,0.003829876,0.020086953,58.75704853,0.0,10.26855119,0.04377582,25.79262895,0.202063063,0.0,0.08454119,0.915762249,0.233970519,0.870462003,0.326110735,2,13.57099698,43.52083333,25.65983607,256.4897959,56.46938776,0.788616182,0.807923522,0.462260938,-9.872659747,0.658419998,0.552299926,1.837304523,0.513084112,0.010890519,-14.46703177,-10.13325398,3.596497676,1.242437483,0.0,150.8517195,-0.902714651,196.8093834,0.030487428,0.357213431,SILICSED,0.8823254,UNCONSOLDTED,0.0994772,0.0994772,0.0,0.8823254,0.00588948,0.01230384,0.0,0.0,0.0,54.70408,54.70408,30.4898,0.805450074,115.0538,94.4148,284,725.1696,434.4977,441.1696,2.74,203.2828,0.526853,5,0.422906,0.348451,0.002195,0.2827,0.017,0.104,0.1848,0.0974,0.1051,0.1046,0.1044,0.0,0.0,0.0,0.0,8e-05,0.0,0.0,0.0,0.0,0.0003,0.00321,0.0,0.00026,0.12072,0.0,0.00985,0.21017,0.22491,0.01122,0.00838,1e-05,0.01869,0.08026,0.31158,0.0004,0.41054,27.9675,27.95449,0.125739,0.125739,22.60587,21.73582,49.30065,34.66493,0.0,0.0,0.0,0.000907,203.2828,0.0,0.0,0,0.823077,0.377778,0.0,0.5,0.238858,0.997875,0.618367,0.213059,372.5582,0.000829,0.000829,1759.674,0.152416,0.173332,0.051168,85.44463,28.23321,166.0791,1.919653,0.191676,0.17322,0.155627,0.174137,0.189106,0.16565,0.182073,0.144307,0.09401,0.143502,0.148786,0.156399
A0020101,1966-10-19,2022-02-28,55.36481861738535,0.021906834141034517,0.43359118256736945,17.34043420922319,125,4.039088442683706,Diamantina River at Birdsville (A0020101),Lake Eyre Basin,DIAMANTINA-GEORGINA RIVERS,No notes,-25.9088,139.3667,-23.79182294,141.5310754,54,118974.1,QLD,SA,1400,2300,2300,Not nested,,0,19661019,20220228,0.021906834,2.0,7.047508505,62.47877147,6.794227019,0.237365246,14.86899627,0.736589,4.722478,6.411275,0.857967,0.0,19.245447,2.052733,djf,317.671228,16.941515,jja,0.031251623,0.26199566,22.28220605,0.0,4.729122151,0.031472323,9.66555469,0.022152292,0.0,0.11010119,0.982527646,0.391526366,0.701804945,0.433591183,2,53.40689655,86.2173913,85.76,240.8571429,91.24489796,0.987092712,0.988870861,0.115541508,,0.107400107,0.066291385,5.094848434,0.145033516,0.010318894,-4.564954048,-4.842070747,2.167926641,0.883231012,0.0,63.39996998,-0.940789361,100.4972447,0.040225228,0.25652793,SILICSED,0.6233828,UNCONSOLDTED,0.3265411,0.3265411,0.0,0.6233828,0.00765644,0.04033859,0.0,0.00205462,0.0,24.66715,-99.0,65.44186,0.875480504,39.83323,100.1459,39,383.6543,156.2262,344.6543,1.15,1027.897,0.806309,7,0.36862,0.347652,0.000339,0.1235,0.0068,0.041,0.0711,0.0584,0.0765,0.1025,0.1348,0.1073,0.2781,0.0,0.0,0.00242,0.01052,0.0,0.0,0.0,0.0,0.0,0.0,0.00035,0.01419,0.0,0.02417,0.01968,0.85542,0.02199,0.04412,0.0,3e-05,0.00468,0.00238,0.0,0.00709,59.90478,59.81731,0.0,0.0,26.93328,26.90462,13.15271,13.0795,0.0,0.0,0.008217,0.037443,1027.897,0.0,0.0,0,0.12,0.010127,0.0,0.5,0.184753,0.088533,0.136643,0.014535,332.3663,2.9e-05,2.9e-05,1112.437,0.070619,0.044425,0.007592,90.52212,59.23957,206.2946,0.158272,0.011996,0.01838,0.021017,0.017704,0.020391,0.015216,0.019503,0.010726,0.00377,0.005673,0.006341,0.007187
A0030501,1973-02-24,2022-02-28,49.01300479123888,0.0009496145682046698,0.34710651383841207,22.168511187334072,125,3.3371377877744735,Cooper Creek at Cullyamurra Water Hole (A0030501),Lake Eyre Basin,COOPER CREEK-BULLOO RIVER,No notes,-27.7013,140.8433,-24.57922377,143.8041371,54,233250.3,SA,QLD,1430,2330,1400,Not nested,,1,19730224,20220228,0.000949615,2.0,7.804510888,28.73911619,7.207849038,0.050273712,7.036690191,0.978751,4.609857,4.709936,0.730955,0.0,20.360083,2.070384,djf,301.832611,13.415102,jja,0.020988674,0.478884829,15.85575126,0.0,5.971020001,0.015708565,14.2018022,0.008797719,0.0,0.04845209,0.979965187,0.332904669,0.671065138,0.342521666,1,46.515625,95.25396825,78.53846154,166.2608696,127.6521739,0.990289479,0.842357404,0.079837821,,0.102728583,0.056665233,6.40318625,0.144621295,0.004762446,-6.296114925,-6.244037465,2.527806335,0.426975199,0.0,99.80317853,-0.942167639,90.44931573,0.015306608,0.311136598,UNCONSOLDTED,0.4972553,SILICSED,0.4232178,0.4972553,0.00011182,0.4232178,0.00113081,0.07810604,0.00018132,0.0,0.00018132,43.26829,58.87805,38.39024,0.940193985,78.72507,113.8807,53,849.516,223.5885,796.516,1.26,1610.991,0.646876,6,0.330468,0.220901,0.000499,0.1432,0.007,0.0473,0.0833,0.0732,0.0871,0.1168,0.1451,0.1354,0.1616,0.31,0.0,0.00204,0.00552,0.0,0.0,0.0,0.00012,0.00042,0.0,0.00198,0.04225,0.0,0.05225,0.08191,0.53958,0.07519,0.07435,0.0,0.00126,0.07405,0.04898,0.0,0.12429,39.92066,39.86236,0.01461,0.01372,27.75315,26.96638,32.12232,29.65965,0.176697,0.16195,0.005027,0.006262,1389.578,0.0,0.0,0,0.054545,0.0,0.0,0.05,0.222913,0.735853,0.479383,0.04286,827.0011,0.000152,0.000152,1284.558,0.093457,0.080416,0.01865,84.46642,48.94371,190.9269,0.59167,0.053152,0.053092,0.053449,0.058612,0.065733,0.057397,0.067049,0.046133,0.022158,0.034774,0.040261,0.039572
G0010005,1965-08-10,2011-03-03,45.56331279945243,0.04290349717582021,0.8306127574083375,8.080592757134255,125,2.256499528518227,Ranken River at Soudan Homestead (G0010005),Lake Eyre Basin,DIAMANTINA-GEORGINA RIVERS,No notes,-20.045278,137.020833,-19.57189577,137.1825222,53,6639.9,NT,,1430,2330,1400,Not nested,,0,19650810,20110303,0.042903497,,,,,,,1.007222,4.887217,4.852173,1.211443,0.0,19.272414,1.590504,djf,322.49832,15.477567,jja,0.091459996,0.206415276,102.6078405,0.0,8.894102283,0.07847907,18.28789205,0.487205225,0.0,0.24365427,0.0,0.169387243,0.897727273,0.830612757,2,35.03896104,150.5157895,174.0789474,274.7777778,25.30555556,0.843789153,0.852912478,0.279305117,,0.411069073,0.305062512,3.756446362,0.458585859,0.030349656,-5.043813362,-9.9730709,2.379228619,2.86689092,0.0,45.87138468,-0.962372905,95.07521875,0.069205175,0.438546047,UNCONSOLDTED,0.9531377,CARBNATESED,0.04686227,0.9531377,0.0,0.0,0.04686227,0.0,0.0,0.0,0.0,59.0,62.0,26.0,1.372011933,34.97785,146.4842,219,327.9839,248.547,108.9839,0.34,210.7076,0.207057,5,0.428734,0.28573,0.000528,0.0923,0.0029,0.0286,0.0442,0.0553,0.0879,0.1093,0.1803,0.1134,0.2858,0.0,0.0,0.00489,0.00029,0.0,0.0,0.0,0.0,0.0,0.0,0.00025,0.05242,0.0,0.06265,0.1062,0.71723,0.03517,0.01131,0.0,0.0,0.00806,0.00152,0.0,0.00958,88.03596,88.03596,0.0,0.0,0.029498,0.029498,11.93442,11.93442,0.0,0.0,0.0,0.0,210.7076,0.0,0.0,0,0.068571,0.0,0.0,0.5,0.169194,0.018604,0.093899,0.00388,0.00388,0.0,0.0,1717.819,0.100973,0.034487,0.000508,106.8482,71.30383,253.2277,0.176609,0.023949,0.029594,0.05101,0.008016,0.014384,0.005801,0.011543,0.000564,0.002785,0.004202,0.008341,0.015806
G0050115,1972-05-20,2022-02-27,49.776865160848736,0.008690391067598042,0.585862509016257,17.5523667372253,125,0.5998789530681132,Hugh River at South Road Crossing (G0050115),Lake Eyre Basin,DIAMANTINA-GEORGINA RIVERS,No notes,-24.351667,133.433333,-23.97444747,133.3404957,53,3335.6,NT,,1430,2330,1400,Not nested,,0,19720520,20220227,0.008690391,2.0,17.1568047,94.5903842,16.734843,0.082499175,24.11213364,0.710793,4.365033,6.141076,0.645945,0.0,18.751052,1.715461,djf,330.067058,19.428042,jja,0.023092453,0.451991069,70.29291187,0.0,11.16150249,0.051777816,52.92671854,0.333989473,0.0,0.10643291,0.255846667,0.414137491,0.899350829,0.585862509,1,146.3529412,172.4361702,170.3064516,226.6578947,74.65789474,0.356364014,0.771710683,0.156815737,,0.558898324,0.487446373,4.759143227,0.485530547,0.019158668,-5.772671569,-6.370153396,1.789749369,0.652137343,0.0,75.28096296,-0.785028206,71.22988041,0.060570947,0.316301274,UNCONSOLDTED,0.3800868,SILICSED,0.354234,0.3800868,0.02358894,0.354234,0.0105456,0.0335731,0.1865367,0.0,0.2488443,7.0,-99.0,86.0,0.633932035,286.3642,86.83914,473,1197.466,657.3722,724.466,7.67,152.7087,0.938052,6,0.426513,0.25366,0.004739,0.4341,0.0435,0.1022,0.1712,0.1244,0.0792,0.0436,0.0018,0.0,0.0,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00044,0.0,0.15408,0.00642,0.49842,0.06051,0.27678,0.0,0.0,0.00278,0.00051,0.0,0.00329,30.08408,30.08408,0.0,0.0,50.3769,50.3769,19.53892,19.53892,0.0,0.0,0.0,0.0,152.7087,0.0,0.0,0,0.142857,0.0,0.0,0.199023,0.05145,0.1035,0.077475,0.081321,17.92486,0.001292,0.001292,752.9933,0.095381,0.092672,0.028572,91.10639,39.91229,151.7903,0.55943,0.049872,0.041399,0.054313,0.04297,0.064334,0.063099,0.058659,0.027664,0.024155,0.041005,0.039816,0.05277
G0060005,1973-02-24,2014-12-10,41.79329226557152,0.018146085817228954,0.9057912997064318,17.4113025799092,125,0.6039942588882401,Trephina Creek at Trephina Gorge (G0060005),Lake Eyre Basin,DIAMANTINA-GEORGINA RIVERS,No notes,-23.533611,134.380556,-23.43842797,134.3187256,53,436.3,NT,,1430,2330,1400,Not nested,,0,19730224,20141210,0.018146086,,,,,,,0.794708,4.354369,5.479204,0.703629,0.0,17.897097,1.661937,djf,329.491762,19.011929,jja,0.031530772,0.394924525,56.72179693,0.0,9.273199819,0.041533731,36.17428222,0.148340971,0.0,0.23506074,,0.0942087,0.910795303,0.9057913,1,17.65,164.4698795,167.6049383,207.1538462,60.92307692,0.453960181,0.667530626,0.091279493,,0.615106701,0.114798504,3.151719274,0.607629428,0.014887607,-5.0037095,-1.884699479,1.99305016,0.623340163,0.0,81.72868979,-0.466339885,4.558826329,0.042202399,0.352766847,METAMORPH,0.8512865,SILICSED,0.06103989,0.0196933,0.01191735,0.06103989,0.01584607,0.0,0.8512865,0.0,0.9716142,14.04762,-99.0,73.66666,0.150000006,300.0,52.59838,538,1100.835,738.3481,562.835,7.45,48.33956,0.889382,4,0.487733,0.359776,0.011713,0.4704,0.0438,0.1381,0.2773,0.0644,0.006,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00052,0.0,0.19262,0.00229,0.63504,0.04439,0.12003,0.0,0.0,0.00465,0.00043,0.0,0.00508,0.653232,0.653232,0.0,0.0,71.36348,71.36348,27.98319,27.98319,0.0,0.0,0.0,0.0,48.33956,0.0,0.0,0,0.12,0.0,0.0,0.053703,0.152961,0.001501,0.077231,0.003881,0.003881,0.0,0.0,836.407,0.115958,0.116845,0.031207,96.44249,47.39312,147.7626,0.561053,0.052094,0.04575,0.047686,0.047373,0.06326,0.064808,0.06239,0.029206,0.0197,0.042247,0.03779,0.048951
